timestamp,body_temperature_C,pulse_bpm,motion_level_0_1,pad1_pwm_0_100,pad2_pwm_0_100
2026-02-17 20:54:06.516921,36.58,76,0.274,10,25
2026-02-17 20:54:11.516921,36.582,71,0.057,26,29
2026-02-17 20:54:16.516921,36.542,73,0.214,22,19
2026-02-17 20:54:21.516921,36.551,73,0.327,20,34
2026-02-17 20:54:26.516921,36.532,71,0.097,29,12
2026-02-17 20:54:31.516921,36.516,76,0.454,25,22
2026-02-17 20:54:36.516921,36.514,76,0.336,16,25
2026-02-17 20:54:41.516921,36.491,71,0.103,12,17
2026-02-17 20:54:46.516921,36.51,67,0.093,53,65
2026-02-17 20:54:51.516921,36.534,73,0.146,38,20
2026-02-17 20:54:56.516921,36.521,71,0.0,14,14
2026-02-17 20:55:01.516921,36.519,74,0.253,37,30
2026-02-17 20:55:06.516921,36.49,70,0.034,21,22
2026-02-17 20:55:11.516921,36.517,71,0.275,56,52
2026-02-17 20:55:16.516921,36.503,73,0.23,10,13
2026-02-17 20:55:21.516921,36.465,69,0.288,24,15
2026-02-17 20:55:26.516921,36.457,75,0.129,62,54
2026-02-17 20:55:31.516921,36.511,73,0.0,53,45
2026-02-17 20:55:36.516921,36.523,71,0.144,36,29
2026-02-17 20:55:41.516921,36.498,77,0.3,18,15
2026-02-17 20:55:46.516921,36.529,71,0.266,50,52
2026-02-17 20:55:51.516921,36.513,72,0.038,30,11
2026-02-17 20:55:56.516921,36.522,73,0.333,39,29
2026-02-17 20:56:01.516921,36.501,73,0.137,14,34
2026-02-17 20:56:06.516921,36.471,69,0.0,12,14
2026-02-17 20:56:11.516921,36.489,72,0.356,55,60
2026-02-17 20:56:16.516921,36.429,73,0.238,55,57
2026-02-17 20:56:21.516921,36.398,69,0.122,52,53
2026-02-17 20:56:26.516921,36.442,77,0.31,72,56
2026-02-17 20:56:31.516921,36.49,72,0.235,67,48
2026-02-17 20:56:36.516921,36.494,75,0.26,65,60
2026-02-17 20:56:41.516921,36.544,74,0.267,64,56
2026-02-17 20:56:46.516921,36.58,75,0.25,38,28
2026-02-17 20:56:51.516921,36.563,70,0.074,10,35
2026-02-17 20:56:56.516921,36.537,70,0.121,25,10
2026-02-17 20:57:01.516921,36.548,73,0.161,39,34
2026-02-17 20:57:06.516921,36.551,74,0.373,32,21
2026-02-17 20:57:11.516921,36.559,70,0.166,30,16
2026-02-17 20:57:16.516921,36.571,73,0.308,31,37
2026-02-17 20:57:21.516921,36.598,76,0.292,33,32
2026-02-17 20:57:26.516921,36.617,78,0.437,14,19
2026-02-17 20:57:31.516921,36.623,75,0.35,28,32
2026-02-17 20:57:36.516921,36.64,73,0.296,14,26
2026-02-17 20:57:41.516921,36.615,71,0.082,35,23
2026-02-17 20:57:46.516921,36.584,74,0.161,11,16
2026-02-17 20:57:51.516921,36.553,70,0.177,12,20
2026-02-17 20:57:56.516921,36.555,72,0.309,23,15
2026-02-17 20:58:01.516921,36.531,71,0.14,14,32
2026-02-17 20:58:06.516921,36.515,71,0.163,39,35
2026-02-17 20:58:11.516921,36.53,77,0.349,28,15
2026-02-17 20:58:16.516921,36.557,74,0.204,20,32
2026-02-17 20:58:21.516921,36.533,76,0.214,34,39
2026-02-17 20:58:26.516921,36.504,73,0.234,25,24
2026-02-17 20:58:31.516921,36.504,73,0.347,34,21
2026-02-17 20:58:36.516921,36.498,68,0.129,13,33
2026-02-17 20:58:41.516921,36.482,77,0.268,50,67
2026-02-17 20:58:46.516921,36.503,75,0.148,71,47
2026-02-17 20:58:51.516921,36.488,70,0.038,31,36
2026-02-17 20:58:56.516921,36.527,73,0.316,50,66
2026-02-17 20:59:01.516921,36.511,73,0.143,38,15
2026-02-17 20:59:06.516921,36.475,68,0.086,39,17
2026-02-17 20:59:11.516921,36.488,72,0.163,58,40
2026-02-17 20:59:16.516921,36.532,71,0.028,63,68
2026-02-17 20:59:21.516921,36.553,71,0.302,36,38
2026-02-17 20:59:26.516921,36.574,75,0.233,24,34
2026-02-17 20:59:31.516921,36.57,71,0.26,38,31
2026-02-17 20:59:36.516921,36.533,71,0.201,18,13
2026-02-17 20:59:41.516921,36.513,71,0.106,24,15
2026-02-17 20:59:46.516921,36.509,75,0.241,30,36
2026-02-17 20:59:51.516921,36.494,71,0.332,35,31
2026-02-17 20:59:56.516921,36.521,76,0.315,54,44
2026-02-17 21:00:01.516921,36.512,73,0.158,30,11
2026-02-17 21:00:06.516921,36.486,73,0.275,13,15
2026-02-17 21:00:11.516921,36.544,77,0.394,60,40
2026-02-17 21:00:16.516921,36.536,68,0.126,19,11
2026-02-17 21:00:21.516921,36.511,78,0.296,22,12
2026-02-17 21:00:26.516921,36.517,68,0.0,12,29
2026-02-17 21:00:31.516921,36.529,75,0.217,30,24
2026-02-17 21:00:36.516921,36.554,72,0.259,18,38
2026-02-17 21:00:41.516921,36.551,70,0.113,26,24
2026-02-17 21:00:46.516921,36.539,76,0.357,18,26
2026-02-17 21:00:51.516921,36.528,73,0.25,12,23
2026-02-17 21:00:56.516921,36.544,72,0.274,21,13
2026-02-17 21:01:01.516921,36.525,70,0.217,17,35
2026-02-17 21:01:06.516921,36.474,76,0.363,14,21
2026-02-17 21:01:11.516921,36.49,71,0.106,54,55
2026-02-17 21:01:16.516921,36.515,72,0.019,78,41
2026-02-17 21:01:21.516921,36.529,72,0.158,27,29
2026-02-17 21:01:26.516921,36.517,71,0.151,32,35
2026-02-17 21:01:31.516921,36.468,72,0.203,14,29
2026-02-17 21:01:36.516921,36.538,72,0.348,58,56
2026-02-17 21:01:41.516921,36.55,72,0.245,17,37
2026-02-17 21:01:46.516921,36.504,70,0.046,19,25
2026-02-17 21:01:51.516921,36.463,73,0.115,12,14
2026-02-17 21:01:56.516921,36.486,73,0.201,58,52
2026-02-17 21:02:01.516921,36.543,70,0.207,69,40
2026-02-17 21:02:06.516921,36.57,74,0.33,25,34
2026-02-17 21:02:11.516921,36.579,75,0.401,28,35
2026-02-17 21:02:16.516921,36.551,73,0.332,22,23
2026-02-17 21:02:21.516921,36.524,80,0.342,34,24
2026-02-17 21:02:26.516921,36.52,74,0.237,12,34
2026-02-17 21:02:31.516921,36.515,75,0.32,23,39
2026-02-17 21:02:36.516921,36.501,73,0.14,10,29
2026-02-17 21:02:41.516921,36.481,72,0.225,20,18
2026-02-17 21:02:46.516921,36.55,76,0.255,62,64
2026-02-17 21:02:51.516921,36.558,75,0.227,21,34
2026-02-17 21:02:56.516921,36.524,75,0.059,23,35
2026-02-17 21:03:01.516921,36.506,74,0.232,14,29
2026-02-17 21:03:06.516921,36.477,74,0.286,39,15
2026-02-17 21:03:11.516921,36.452,71,0.083,75,54
2026-02-17 21:03:16.516921,36.464,75,0.309,54,48
2026-02-17 21:03:21.516921,36.494,71,0.196,65,63
2026-02-17 21:03:26.516921,36.552,74,0.34,76,69
2026-02-17 21:03:31.516921,36.568,71,0.234,36,21
2026-02-17 21:03:36.516921,36.577,78,0.314,33,23
2026-02-17 21:03:41.516921,36.549,74,0.261,31,17
2026-02-17 21:03:46.516921,36.516,71,0.228,35,21
2026-02-17 21:03:51.516921,36.517,80,0.632,30,35
2026-02-17 21:03:56.516921,36.51,72,0.286,30,36
2026-02-17 21:04:01.516921,36.511,75,0.163,22,25
2026-02-17 21:04:06.516921,36.508,72,0.119,10,38
2026-02-17 21:04:11.516921,36.49,72,0.269,11,38
2026-02-17 21:04:16.516921,36.508,73,0.241,55,47
2026-02-17 21:04:21.516921,36.505,73,0.308,12,29
2026-02-17 21:04:26.516921,36.524,68,0.079,37,25
2026-02-17 21:04:31.516921,36.543,74,0.39,36,16
2026-02-17 21:04:36.516921,36.524,70,0.092,32,19
2026-02-17 21:04:41.516921,36.506,75,0.261,25,34
2026-02-17 21:04:46.516921,36.527,76,0.411,37,37
2026-02-17 21:04:51.516921,36.536,74,0.172,16,37
2026-02-17 21:04:56.516921,36.494,69,0.139,14,21
2026-02-17 21:05:01.516921,36.5,73,0.241,55,50
2026-02-17 21:05:06.516921,36.518,70,0.249,55,42
2026-02-17 21:05:11.516921,36.498,70,0.211,18,39
2026-02-17 21:05:16.516921,36.539,72,0.165,56,62
2026-02-17 21:05:21.516921,36.53,70,0.164,13,38
2026-02-17 21:05:26.516921,36.5,78,0.327,26,13
2026-02-17 21:05:31.516921,36.484,73,0.218,20,18
2026-02-17 21:05:36.516921,36.544,72,0.176,51,62
2026-02-17 21:05:41.516921,36.565,73,0.325,27,37
2026-02-17 21:05:46.516921,36.528,74,0.151,13,20
2026-02-17 21:05:51.516921,36.508,77,0.297,16,13
2026-02-17 21:05:56.516921,36.513,72,0.078,35,22
2026-02-17 21:06:01.516921,36.514,75,0.265,11,35
2026-02-17 21:06:06.516921,36.493,69,0.0,23,31
2026-02-17 21:06:11.516921,36.506,74,0.207,56,48
2026-02-17 21:06:16.516921,36.503,72,0.293,38,30
2026-02-17 21:06:21.516921,36.497,74,0.135,26,16
2026-02-17 21:06:26.516921,36.534,73,0.219,60,64
2026-02-17 21:06:31.516921,36.508,76,0.357,17,39
2026-02-17 21:06:36.516921,36.52,68,0.175,19,25
2026-02-17 21:06:41.516921,36.518,75,0.237,30,29
2026-02-17 21:06:46.516921,36.495,75,0.166,19,23
2026-02-17 21:06:51.516921,36.51,75,0.215,60,45
2026-02-17 21:06:56.516921,36.523,73,0.281,28,20
2026-02-17 21:07:01.516921,36.535,75,0.217,19,15
2026-02-17 21:07:06.516921,36.5,70,0.277,13,26
2026-02-17 21:07:11.516921,36.521,72,0.158,76,62
2026-02-17 21:07:16.516921,36.521,73,0.334,34,27
2026-02-17 21:07:21.516921,36.534,71,0.145,19,33
2026-02-17 21:07:26.516921,36.489,69,0.097,20,34
2026-02-17 21:07:31.516921,36.526,74,0.268,57,50
2026-02-17 21:07:36.516921,36.513,67,0.0,32,13
2026-02-17 21:07:41.516921,36.477,80,0.741,11,31
2026-02-17 21:07:46.516921,36.467,74,0.395,66,54
2026-02-17 21:07:51.516921,36.514,76,0.144,65,64
2026-02-17 21:07:56.516921,36.501,77,0.195,29,13
2026-02-17 21:08:01.516921,36.469,78,0.3,16,12
2026-02-17 21:08:06.516921,36.486,76,0.369,67,56
2026-02-17 21:08:11.516921,36.511,74,0.173,68,66
2026-02-17 21:08:16.516921,36.515,76,0.182,34,25
2026-02-17 21:08:21.516921,36.528,74,0.313,11,26
2026-02-17 21:08:26.516921,36.543,73,0.287,12,26
2026-02-17 21:08:31.516921,36.531,71,0.26,11,34
2026-02-17 21:08:36.516921,36.511,71,0.011,23,13
2026-02-17 21:08:41.516921,36.508,72,0.242,12,23
2026-02-17 21:08:46.516921,36.517,76,0.378,35,28
2026-02-17 21:08:51.516921,36.494,72,0.14,23,16
2026-02-17 21:08:56.516921,36.506,71,0.16,54,61
2026-02-17 21:09:01.516921,36.501,75,0.384,19,25
2026-02-17 21:09:06.516921,36.465,72,0.171,12,36
2026-02-17 21:09:11.516921,36.507,73,0.213,70,68
2026-02-17 21:09:16.516921,36.512,74,0.164,13,30
2026-02-17 21:09:21.516921,36.562,70,0.129,35,24
2026-02-17 21:09:26.516921,36.57,71,0.121,22,26
2026-02-17 21:09:31.516921,36.587,71,0.204,27,14
2026-02-17 21:09:36.516921,36.607,77,0.314,21,35
2026-02-17 21:09:41.516921,36.557,75,0.26,19,19
2026-02-17 21:09:46.516921,36.533,74,0.168,18,13
2026-02-17 21:09:51.516921,36.556,74,0.165,33,34
2026-02-17 21:09:56.516921,36.588,73,0.173,29,32
2026-02-17 21:10:01.516921,36.577,74,0.159,13,16
2026-02-17 21:10:06.516921,36.524,71,0.164,29,12
2026-02-17 21:10:11.516921,36.519,71,0.157,38,28
2026-02-17 21:10:16.516921,36.504,72,0.258,39,26
2026-02-17 21:10:21.516921,36.508,72,0.247,12,19
2026-02-17 21:10:26.516921,36.513,77,0.673,33,23
2026-02-17 21:10:31.516921,36.53,77,0.326,29,22
2026-02-17 21:10:36.516921,36.523,73,0.169,10,16
2026-02-17 21:10:41.516921,36.505,74,0.305,29,14
2026-02-17 21:10:46.516921,36.516,68,0.109,39,30
2026-02-17 21:10:51.516921,36.542,74,0.293,36,25
2026-02-17 21:10:56.516921,36.541,74,0.409,27,10
2026-02-17 21:11:01.516921,36.584,75,0.312,34,26
2026-02-17 21:11:06.516921,36.571,76,0.232,23,18
2026-02-17 21:11:11.516921,36.576,69,0.054,15,12
2026-02-17 21:11:16.516921,36.53,66,0.217,23,32
2026-02-17 21:11:21.516921,36.544,72,0.143,37,21
2026-02-17 21:11:26.516921,36.498,70,0.162,28,15
2026-02-17 21:11:31.516921,36.523,72,0.365,58,56
2026-02-17 21:11:36.516921,36.525,76,0.167,31,14
2026-02-17 21:11:41.516921,36.537,75,0.24,35,17
2026-02-17 21:11:46.516921,36.547,80,0.748,10,11
2026-02-17 21:11:51.516921,36.554,74,0.247,34,26
2026-02-17 21:11:56.516921,36.558,78,0.632,17,17
2026-02-17 21:12:01.516921,36.546,73,0.188,38,23
2026-02-17 21:12:06.516921,36.548,76,0.154,22,34
2026-02-17 21:12:11.516921,36.525,74,0.139,32,33
2026-02-17 21:12:16.516921,36.538,79,0.628,18,27
2026-02-17 21:12:21.516921,36.55,71,0.242,33,29
2026-02-17 21:12:26.516921,36.572,80,0.742,36,13
2026-02-17 21:12:31.516921,36.548,72,0.184,35,18
2026-02-17 21:12:36.516921,36.56,70,0.174,15,37
2026-02-17 21:12:41.516921,36.538,75,0.407,34,39
2026-02-17 21:12:46.516921,36.518,71,0.0,22,23
2026-02-17 21:12:51.516921,36.513,79,0.324,36,34
2026-02-17 21:12:56.516921,36.54,75,0.15,30,16
2026-02-17 21:13:01.516921,36.511,74,0.141,15,30
2026-02-17 21:13:06.516921,36.514,71,0.197,22,16
2026-02-17 21:13:11.516921,36.503,72,0.189,13,15
2026-02-17 21:13:16.516921,36.495,74,0.181,28,28
2026-02-17 21:13:21.516921,36.481,74,0.218,55,42
2026-02-17 21:13:26.516921,36.542,72,0.167,71,52
2026-02-17 21:13:31.516921,36.518,81,0.51,17,10
2026-02-17 21:13:36.516921,36.492,72,0.282,27,32
2026-02-17 21:13:41.516921,36.56,75,0.437,76,66
2026-02-17 21:13:46.516921,36.558,72,0.03,12,26
2026-02-17 21:13:51.516921,36.53,72,0.117,23,11
2026-02-17 21:13:56.516921,36.521,80,0.751,26,38
2026-02-17 21:14:01.516921,36.504,74,0.358,13,36
2026-02-17 21:14:06.516921,36.479,74,0.362,21,21
2026-02-17 21:14:11.516921,36.481,72,0.277,62,49
2026-02-17 21:14:16.516921,36.532,73,0.261,59,62
2026-02-17 21:14:21.516921,36.532,69,0.15,33,39
2026-02-17 21:14:26.516921,36.514,75,0.319,35,22
2026-02-17 21:14:31.516921,36.5,70,0.128,37,32
2026-02-17 21:14:36.516921,36.531,75,0.319,38,21
2026-02-17 21:14:41.516921,36.507,68,0.236,10,21
2026-02-17 21:14:46.516921,36.465,74,0.194,29,10
2026-02-17 21:14:51.516921,36.5,75,0.141,79,54
2026-02-17 21:14:56.516921,36.478,75,0.298,16,29
2026-02-17 21:15:01.516921,36.493,74,0.181,61,42
2026-02-17 21:15:06.516921,36.535,73,0.099,64,67
2026-02-17 21:15:11.516921,36.517,74,0.337,16,38
2026-02-17 21:15:16.516921,36.509,70,0.01,10,38
2026-02-17 21:15:21.516921,36.5,72,0.33,31,23
2026-02-17 21:15:26.516921,36.542,78,0.325,36,30
2026-02-17 21:15:31.516921,36.527,76,0.325,13,15
2026-02-17 21:15:36.516921,36.499,74,0.413,31,27
2026-02-17 21:15:41.516921,36.517,81,0.715,73,60
2026-02-17 21:15:46.516921,36.495,76,0.421,29,13
2026-02-17 21:15:51.516921,36.495,68,0.0,59,52
2026-02-17 21:15:56.516921,36.554,74,0.224,79,55
2026-02-17 21:16:01.516921,36.565,74,0.241,36,16
2026-02-17 21:16:06.516921,36.534,75,0.382,17,19
2026-02-17 21:16:11.516921,36.529,69,0.123,22,38
2026-02-17 21:16:16.516921,36.512,75,0.232,21,30
2026-02-17 21:16:21.516921,36.526,76,0.35,38,22
2026-02-17 21:16:26.516921,36.525,72,0.069,25,12
2026-02-17 21:16:31.516921,36.513,75,0.289,27,19
2026-02-17 21:16:36.516921,36.506,74,0.291,14,31
2026-02-17 21:16:41.516921,36.523,71,0.211,29,17
2026-02-17 21:16:46.516921,36.518,70,0.196,39,30
2026-02-17 21:16:51.516921,36.484,71,0.299,25,23
2026-02-17 21:16:56.516921,36.502,77,0.312,77,45
2026-02-17 21:17:01.516921,36.535,76,0.297,20,35
2026-02-17 21:17:06.516921,36.555,72,0.216,14,38
2026-02-17 21:17:11.516921,36.527,70,0.192,31,19
2026-02-17 21:17:16.516921,36.553,77,0.256,33,30
2026-02-17 21:17:21.516921,36.592,70,0.135,37,39
2026-02-17 21:17:26.516921,36.54,78,0.618,34,11
2026-02-17 21:17:31.516921,36.503,75,0.241,32,36
2026-02-17 21:17:36.516921,36.496,76,0.307,26,21
2026-02-17 21:17:41.516921,36.522,74,0.237,63,44
2026-02-17 21:17:46.516921,36.51,71,0.167,33,32
2026-02-17 21:17:51.516921,36.515,80,0.787,24,25
2026-02-17 21:17:56.516921,36.496,68,0.065,38,10
2026-02-17 21:18:01.516921,36.54,72,0.171,66,61
2026-02-17 21:18:06.516921,36.524,72,0.007,29,10
2026-02-17 21:18:11.516921,36.537,73,0.202,12,16
2026-02-17 21:18:16.516921,36.523,68,0.017,33,22
2026-02-17 21:18:21.516921,36.514,73,0.189,30,10
2026-02-17 21:18:26.516921,36.534,76,0.335,30,21
2026-02-17 21:18:31.516921,36.521,76,0.624,20,17
2026-02-17 21:18:36.516921,36.541,74,0.153,35,14
2026-02-17 21:18:41.516921,36.526,71,0.232,15,16
2026-02-17 21:18:46.516921,36.542,74,0.272,39,18
2026-02-17 21:18:51.516921,36.504,72,0.157,16,15
2026-02-17 21:18:56.516921,36.509,71,0.218,23,34
2026-02-17 21:19:01.516921,36.494,72,0.258,11,32
2026-02-17 21:19:06.516921,36.464,76,0.181,69,44
2026-02-17 21:19:11.516921,36.51,69,0.19,70,61
2026-02-17 21:19:16.516921,36.501,73,0.166,12,31
2026-02-17 21:19:21.516921,36.504,70,0.268,25,10
2026-02-17 21:19:26.516921,36.54,69,0.098,23,28
2026-02-17 21:19:31.516921,36.51,76,0.16,20,25
2026-02-17 21:19:36.516921,36.52,69,0.01,10,37
2026-02-17 21:19:41.516921,36.49,74,0.329,17,21
2026-02-17 21:19:46.516921,36.534,75,0.204,77,54
2026-02-17 21:19:51.516921,36.517,71,0.206,27,38
2026-02-17 21:19:56.516921,36.539,77,0.181,25,29
2026-02-17 21:20:01.516921,36.562,70,0.291,33,30
2026-02-17 21:20:06.516921,36.541,71,0.175,25,10
2026-02-17 21:20:11.516921,36.52,73,0.203,28,11
2026-02-17 21:20:16.516921,36.522,70,0.052,28,33
2026-02-17 21:20:21.516921,36.559,72,0.225,31,13
2026-02-17 21:20:26.516921,36.563,72,0.231,23,24
2026-02-17 21:20:31.516921,36.583,74,0.157,18,31
2026-02-17 21:20:36.516921,36.605,72,0.321,12,34
2026-02-17 21:20:41.516921,36.629,75,0.404,19,25
2026-02-17 21:20:46.516921,36.642,72,0.149,30,33
2026-02-17 21:20:51.516921,36.665,70,0.293,37,31
2026-02-17 21:20:56.516921,36.66,75,0.418,22,27
2026-02-17 21:21:01.516921,36.648,77,0.439,15,23
2026-02-17 21:21:06.516921,36.621,72,0.095,29,31
2026-02-17 21:21:11.516921,36.629,74,0.205,15,15
2026-02-17 21:21:16.516921,36.599,74,0.4,18,36
2026-02-17 21:21:21.516921,36.606,75,0.277,24,12
2026-02-17 21:21:26.516921,36.57,70,0.104,17,37
2026-02-17 21:21:31.516921,36.565,74,0.251,38,32
2026-02-17 21:21:36.516921,36.549,72,0.16,20,36
2026-02-17 21:21:41.516921,36.518,72,0.149,20,23
2026-02-17 21:21:46.516921,36.531,73,0.312,23,30
2026-02-17 21:21:51.516921,36.536,70,0.0,36,39
2026-02-17 21:21:56.516921,36.489,74,0.259,21,24
2026-02-17 21:22:01.516921,36.533,75,0.168,51,68
2026-02-17 21:22:06.516921,36.544,75,0.287,33,36
2026-02-17 21:22:11.516921,36.536,80,0.695,11,26
2026-02-17 21:22:16.516921,36.514,73,0.265,29,19
2026-02-17 21:22:21.516921,36.513,70,0.181,17,34
2026-02-17 21:22:26.516921,36.538,71,0.209,17,26
2026-02-17 21:22:31.516921,36.5,75,0.348,11,23
2026-02-17 21:22:36.516921,36.493,75,0.187,76,42
2026-02-17 21:22:41.516921,36.519,78,0.409,62,53
2026-02-17 21:22:46.516921,36.493,71,0.177,21,26
2026-02-17 21:22:51.516921,36.475,73,0.067,59,40
2026-02-17 21:22:56.516921,36.522,72,0.235,74,65
2026-02-17 21:23:01.516921,36.488,73,0.256,36,14
2026-02-17 21:23:06.516921,36.521,69,0.059,57,62
2026-02-17 21:23:11.516921,36.512,76,0.417,20,23
2026-02-17 21:23:16.516921,36.525,75,0.061,31,30
2026-02-17 21:23:21.516921,36.531,72,0.137,24,36
2026-02-17 21:23:26.516921,36.526,71,0.193,21,14
2026-02-17 21:23:31.516921,36.521,67,0.0,33,22
2026-02-17 21:23:36.516921,36.546,81,0.781,30,15
2026-02-17 21:23:41.516921,36.537,83,0.78,23,28
2026-02-17 21:23:46.516921,36.508,73,0.135,21,26
2026-02-17 21:23:51.516921,36.498,71,0.267,10,19
2026-02-17 21:23:56.516921,36.552,77,0.421,62,65
2026-02-17 21:24:01.516921,36.504,74,0.306,34,25
2026-02-17 21:24:06.516921,36.466,74,0.226,11,14
2026-02-17 21:24:11.516921,36.468,72,0.179,62,50
2026-02-17 21:24:16.516921,36.487,72,0.345,57,45
2026-02-17 21:24:21.516921,36.517,75,0.147,60,66
2026-02-17 21:24:26.516921,36.488,72,0.108,18,21
2026-02-17 21:24:31.516921,36.493,73,0.215,65,46
2026-02-17 21:24:36.516921,36.517,70,0.043,54,42
2026-02-17 21:24:41.516921,36.5,72,0.166,11,16
2026-02-17 21:24:46.516921,36.507,75,0.257,20,26
2026-02-17 21:24:51.516921,36.499,73,0.235,38,12
2026-02-17 21:24:56.516921,36.553,72,0.228,77,63
2026-02-17 21:25:01.516921,36.56,71,0.101,23,23
2026-02-17 21:25:06.516921,36.557,75,0.201,18,15
2026-02-17 21:25:11.516921,36.518,73,0.299,11,27
2026-02-17 21:25:16.516921,36.536,73,0.239,29,10
2026-02-17 21:25:21.516921,36.533,71,0.008,27,32
2026-02-17 21:25:26.516921,36.566,70,0.224,12,32
2026-02-17 21:25:31.516921,36.546,69,0.084,23,35
2026-02-17 21:25:36.516921,36.549,75,0.135,32,16
2026-02-17 21:25:41.516921,36.572,74,0.236,32,16
2026-02-17 21:25:46.516921,36.592,82,0.63,13,25
2026-02-17 21:25:51.516921,36.589,69,0.236,33,33
2026-02-17 21:25:56.516921,36.616,81,0.723,14,24
2026-02-17 21:26:01.516921,36.611,72,0.174,22,16
2026-02-17 21:26:06.516921,36.587,72,0.198,25,14
2026-02-17 21:26:11.516921,36.582,73,0.31,26,10
2026-02-17 21:26:16.516921,36.61,78,0.338,20,20
2026-02-17 21:26:21.516921,36.581,72,0.095,23,17
2026-02-17 21:26:26.516921,36.608,70,0.299,35,22
2026-02-17 21:26:31.516921,36.592,73,0.217,13,10
2026-02-17 21:26:36.516921,36.567,80,0.649,36,10
2026-02-17 21:26:41.516921,36.56,74,0.25,27,36
2026-02-17 21:26:46.516921,36.534,71,0.227,23,28
2026-02-17 21:26:51.516921,36.526,74,0.127,15,31
2026-02-17 21:26:56.516921,36.504,73,0.341,10,35
2026-02-17 21:27:01.516921,36.506,76,0.345,13,30
2026-02-17 21:27:06.516921,36.494,69,0.075,12,16
2026-02-17 21:27:11.516921,36.555,68,0.105,73,40
2026-02-17 21:27:16.516921,36.545,70,0.108,15,31
2026-02-17 21:27:21.516921,36.515,72,0.326,35,38
2026-02-17 21:27:26.516921,36.493,74,0.266,28,26
2026-02-17 21:27:31.516921,36.566,78,0.548,72,48
2026-02-17 21:27:36.516921,36.568,73,0.406,30,21
2026-02-17 21:27:41.516921,36.587,70,0.026,35,35
2026-02-17 21:27:46.516921,36.581,70,0.105,16,23
2026-02-17 21:27:51.516921,36.555,70,0.18,34,34
2026-02-17 21:27:56.516921,36.504,72,0.135,15,19
2026-02-17 21:28:01.516921,36.493,71,0.094,38,37
2026-02-17 21:28:06.516921,36.498,71,0.025,67,54
2026-02-17 21:28:11.516921,36.524,74,0.217,64,52
2026-02-17 21:28:16.516921,36.529,70,0.062,16,31
2026-02-17 21:28:21.516921,36.532,72,0.223,34,34
2026-02-17 21:28:26.516921,36.512,68,0.022,36,22
2026-02-17 21:28:31.516921,36.537,75,0.288,37,33
2026-02-17 21:28:36.516921,36.536,78,0.662,19,20
2026-02-17 21:28:41.516921,36.532,74,0.167,26,36
2026-02-17 21:28:46.516921,36.522,74,0.227,22,20
2026-02-17 21:28:51.516921,36.523,74,0.354,20,36
2026-02-17 21:28:56.516921,36.511,75,0.193,22,21
2026-02-17 21:29:01.516921,36.513,75,0.216,34,14
2026-02-17 21:29:06.516921,36.522,72,0.287,35,38
2026-02-17 21:29:11.516921,36.542,68,0.043,16,10
2026-02-17 21:29:16.516921,36.518,82,0.825,19,30
2026-02-17 21:29:21.516921,36.531,83,0.653,25,32
2026-02-17 21:29:26.516921,36.495,72,0.055,31,11
2026-02-17 21:29:31.516921,36.562,75,0.333,58,56
2026-02-17 21:29:36.516921,36.535,74,0.3,27,34
2026-02-17 21:29:41.516921,36.511,70,0.109,26,32
2026-02-17 21:29:46.516921,36.549,68,0.0,33,18
2026-02-17 21:29:51.516921,36.535,71,0.187,24,29
2026-02-17 21:29:56.516921,36.567,72,0.402,21,22
2026-02-17 21:30:01.516921,36.58,75,0.183,34,32
2026-02-17 21:30:06.516921,36.53,71,0.329,37,25
2026-02-17 21:30:11.516921,36.504,72,0.292,17,30
2026-02-17 21:30:16.516921,36.511,71,0.262,11,34
2026-02-17 21:30:21.516921,36.496,77,0.288,27,19
2026-02-17 21:30:26.516921,36.528,72,0.364,60,45
2026-02-17 21:30:31.516921,36.509,69,0.105,39,34
2026-02-17 21:30:36.516921,36.497,75,0.245,37,18
2026-02-17 21:30:41.516921,36.51,72,0.25,61,55
2026-02-17 21:30:46.516921,36.503,70,0.147,31,18
2026-02-17 21:30:51.516921,36.501,74,0.137,39,36
2026-02-17 21:30:56.516921,36.47,72,0.0,13,30
2026-02-17 21:31:01.516921,36.502,75,0.331,58,49
2026-02-17 21:31:06.516921,36.51,76,0.339,24,32
2026-02-17 21:31:11.516921,36.49,74,0.161,33,23
2026-02-17 21:31:16.516921,36.538,73,0.198,76,60
2026-02-17 21:31:21.516921,36.505,70,0.132,15,22
2026-02-17 21:31:26.516921,36.518,70,0.049,33,19
2026-02-17 21:31:31.516921,36.462,74,0.184,34,11
2026-02-17 21:31:36.516921,36.514,74,0.117,75,54
2026-02-17 21:31:41.516921,36.441,73,0.168,19,19
2026-02-17 21:31:46.516921,36.486,71,0.147,61,47
2026-02-17 21:31:51.516921,36.51,68,0.157,57,46
2026-02-17 21:31:56.516921,36.49,74,0.136,21,28
2026-02-17 21:32:01.516921,36.51,77,0.605,56,61
2026-02-17 21:32:06.516921,36.499,76,0.244,31,33
2026-02-17 21:32:11.516921,36.545,72,0.242,73,54
2026-02-17 21:32:16.516921,36.534,75,0.246,33,10
2026-02-17 21:32:21.516921,36.55,73,0.291,25,29
2026-02-17 21:32:26.516921,36.538,74,0.035,34,16
2026-02-17 21:32:31.516921,36.548,71,0.151,39,32
2026-02-17 21:32:36.516921,36.545,72,0.174,38,29
2026-02-17 21:32:41.516921,36.558,80,0.277,25,23
